	sim_id	lbgi_icgm	lbgi_ideal	lbgi_diff	dkai_icgm	dkai_ideal	dkai_diff	bg_condition	true_start_bg	start_bg_with_offset	sbr	isf	cir	ylw	age	max_bolus_delivered	traditional_bolus_delivered	bolus_diff
2158	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=245_sbg=305	210.55	210.3	0.25	3.083	3.0	0.08300000000000018	2	245	305				0	6	0.3279671349059104	0	0.3279671349059104
2159	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=245_sbg=310	210.59	210.3	0.28999999999999204	3.083	3.0	0.08300000000000018	2	245	310				0	6	0.3422563830727098	0	0.3422563830727098
2160	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=245_sbg=315	210.76	210.3	0.45999999999997954	3.083	3.0	0.08300000000000018	2	245	315				0	6	0.3516211679476985	0	0.3516211679476985
2161	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=245_sbg=320	210.93	210.3	0.6299999999999955	3.083	3.0	0.08300000000000018	2	245	320				0	6	0.3654033041788144	0	0.3654033041788144
2162	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=245_sbg=325	211.04	210.3	0.7399999999999807	3.083	3.0	0.08300000000000018	2	245	325				0	6	0.3747680890538034	0	0.3747680890538034
2163	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=245_sbg=330	211.01	210.3	0.7099999999999795	3.083	3.0	0.08300000000000018	2	245	330				0	6	0.3797155225726654	0	0.3797155225726654
2164	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=245_sbg=335	211.05	210.3	0.75	3.083	3.0	0.08300000000000018	2	245	335				0	6	0.3943811290750066	0	0.3943811290750066
2165	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=245_sbg=340	211.6	210.3	1.299999999999983	3.083	3.0	0.08300000000000018	2	245	340				0	6	0.4081632653061224	0	0.4081632653061224
2166	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=245_sbg=345	211.34	210.3	1.039999999999992	3.083	3.0	0.08300000000000018	2	245	345				0	6	0.4148776393674352	0	0.4148776393674352
2167	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=245_sbg=350	211.15	210.3	0.8499999999999943	3.083	3.0	0.08300000000000018	2	245	350				0	6	0.4251258945136496	0	0.4251258945136496
2168	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=245_sbg=355	211.45	210.3	1.1499999999999773	3.083	3.0	0.08300000000000018	2	245	355				0	6	0.4371410902023147	0	0.4371410902023147
2169	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=245_sbg=360	211.27	210.3	0.9699999999999989	3.083	3.0	0.08300000000000018	2	245	360				0	6	0.4447389345348529	0	0.4447389345348529
2170	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=245_sbg=365	211.46	210.3	1.1599999999999966	3.083	3.0	0.08300000000000018	2	245	365				0	6	0.4549871896810672	0	0.4549871896810672
2171	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=245_sbg=370	211.71	210.3	1.4099999999999966	3.167	3.0	0.16699999999999982	2	245	370				0	6	0.4687693259121829	0	0.4687693259121829
2172	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=245_sbg=375	211.2	210.3	0.8999999999999773	3.167	3.0	0.16699999999999982	2	245	375				0	6	0.4772506405159467	0	0.4772506405159467
2173	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=245_sbg=380	212.2	210.3	1.8999999999999773	3.167	3.0	0.16699999999999982	2	245	380				0	6	0.4786641929499073	0	0.4786641929499073
2174	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=245_sbg=385	211.65	210.3	1.3499999999999943	3.167	3.0	0.16699999999999982	2	245	385				0	6	0.4995140913508261	0	0.4995140913508261
2175	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=245_sbg=390	212.42	210.3	2.119999999999976	3.167	3.0	0.16699999999999982	2	245	390				0	6	0.5062284654121388	0	0.5062284654121388
2176	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=245_sbg=395	212.02	210.3	1.7199999999999989	3.167	3.0	0.16699999999999982	2	245	395				0	6	0.5200106016432547	0	0.5200106016432547
2177	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=245_sbg=40	210.34	210.3	0.03999999999999204	2.833	3.0	-0.16699999999999982	2	245	40				0	6	0.3354060644447663	0	0.3354060644447663
2178	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=245_sbg=400	212.83	210.3	2.530000000000001	3.167	3.0	0.16699999999999982	2	245	400				0	6	0.5329092676031454	0	0.5329092676031454
2179	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=245_sbg=45	210.38	210.3	0.07999999999998408	2.833	3.0	-0.16699999999999982	2	245	45				0	6	0.3284521992933303	0	0.3284521992933303
2180	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=245_sbg=50	210.28	210.3	-0.020000000000010232	2.833	3.0	-0.16699999999999982	2	245	50				0	6	0.3265737619384824	0	0.3265737619384824
2181	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=245_sbg=55	210.3	210.3	0.0	2.833	3.0	-0.16699999999999982	2	245	55				0	6	0.3195980084558399	0	0.3195980084558399
2182	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=245_sbg=60	210.33	210.3	0.030000000000001137	2.833	3.0	-0.16699999999999982	2	245	60				0	6	0.3152272620784757	0	0.3152272620784757
2183	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=245_sbg=65	210.24	210.3	-0.060000000000002274	2.833	3.0	-0.16699999999999982	2	245	65				0	6	0.3107775589218763	0	0.3107775589218763
2184	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=245_sbg=70	210.2	210.3	-0.10000000000002274	2.917	3.0	-0.08300000000000018	2	245	70				0	6	0.3038884776319002	0	0.3038884776319002
2185	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=245_sbg=75	210.21	210.3	-0.09000000000000341	2.917	3.0	-0.08300000000000018	2	245	75				0	6	0.2994764816306601	0	0.2994764816306601
2186	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=245_sbg=80	210.17	210.3	-0.13000000000002387	2.917	3.0	-0.08300000000000018	2	245	80				0	6	0.2950761787365967	0	0.2950761787365967
2187	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=245_sbg=85	210.18	210.3	-0.12000000000000455	2.917	3.0	-0.08300000000000018	2	245	85				0	6	0.2906608892558232	0	0.2906608892558232
2188	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=245_sbg=90	209.45	210.3	-0.8500000000000227	2.917	3.0	-0.08300000000000018	2	245	90				0	6	0.2862134455152436	0	0.2862134455152436
2189	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=245_sbg=95	209.22	210.3	-1.0800000000000125	2.917	3.0	-0.08300000000000018	2	245	95				0	6	0.2817688701237758	0	0.2817688701237758
2190	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=100	210.34	210.46	-0.12000000000000455	2.833	3.0	-0.16699999999999982	2	250	100				0	6	0.2977274929103488	0	0.2977274929103488
2191	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=105	210.31	210.46	-0.15000000000000568	2.833	3.0	-0.16699999999999982	2	250	105				0	6	0.2932922249357755	0	0.2932922249357755
2192	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=110	210.21	210.46	-0.25	2.833	3.0	-0.16699999999999982	2	250	110				0	6	0.2888370232314421	0	0.2888370232314421
2193	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=115	210.28	210.46	-0.18000000000000682	2.833	3.0	-0.16699999999999982	2	250	115				0	6	0.2844507351941869	0	0.2844507351941869
2194	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=120	210.22	210.46	-0.2400000000000091	2.833	3.0	-0.16699999999999982	2	250	120				0	6	0.2800304771248872	0	0.2800304771248872
2195	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=125	210.24	210.46	-0.21999999999999886	2.833	3.0	-0.16699999999999982	2	250	125				0	6	0.2756261714470471	0	0.2756261714470471
2196	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=130	210.14	210.46	-0.3200000000000216	2.833	3.0	-0.16699999999999982	2	250	130				0	6	0.2712065035464813	0	0.2712065035464813
2197	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=135	209.03	210.46	-1.4300000000000068	2.917	3.0	-0.08300000000000018	2	250	135				0	6	0.2524783981491966	0	0.2524783981491966
2198	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=140	208.75	210.46	-1.710000000000008	2.917	3.0	-0.08300000000000018	2	250	140				0	6	0.248053915609421	0	0.248053915609421
2199	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=145	208.83	210.46	-1.6299999999999955	2.917	3.0	-0.08300000000000018	2	250	145				0	6	0.2436456686532612	0	0.2436456686532612
2200	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=150	208.8	210.46	-1.6599999999999966	2.917	3.0	-0.08300000000000018	2	250	150				0	6	0.2394332719938703	0	0.2394332719938703
2201	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=155	208.5	210.46	-1.960000000000008	2.917	3.0	-0.08300000000000018	2	250	155				0	6	0.2348087008544001	0	0.2348087008544001
2202	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=160	208.45	210.46	-2.0100000000000193	2.917	3.0	-0.08300000000000018	2	250	160				0	6	0.2303979495464005	0	0.2303979495464005
2203	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=165	208.58	210.46	-1.8799999999999955	2.917	3.0	-0.08300000000000018	2	250	165				0	6	0.2259941398322829	0	0.2259941398322829
2204	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=170	208.53	210.46	-1.9300000000000068	2.917	3.0	-0.08300000000000018	2	250	170				0	6	0.2227670025828906	0	0.2227670025828906
2205	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=175	208.33	210.46	-2.1299999999999955	2.917	3.0	-0.08300000000000018	2	250	175				0	6	0.2218835323116653	0	0.2218835323116653
2206	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=180	208.29	210.46	-2.170000000000016	2.917	3.0	-0.08300000000000018	2	250	180				0	6	0.2263098341822359	0	0.2263098341822359
2207	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=185	208.29	210.46	-2.170000000000016	2.833	3.0	-0.16699999999999982	2	250	185				0	6	0.2233767128817678	0	0.2233767128817678
2208	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=190	208.99	210.46	-1.4699999999999989	2.917	3.0	-0.08300000000000018	2	250	190				0	6	0.2269282633720938	0	0.2269282633720938
2209	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=195	209.2	210.46	-1.2600000000000193	2.917	3.0	-0.08300000000000018	2	250	195				0	6	0.2198870053104277	0	0.2198870053104277
2210	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=200	208.81	210.46	-1.6500000000000057	2.917	3.0	-0.08300000000000018	2	250	200				0	6	0.2128457472487614	0	0.2128457472487614
2211	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=205	209.75	210.46	-0.710000000000008	2.917	3.0	-0.08300000000000018	2	250	205				0	6	0.214639191899349	0	0.214639191899349
2212	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=210	209.53	210.46	-0.9300000000000068	2.917	3.0	-0.08300000000000018	2	250	210				0	6	0.2093648743801333	0	0.2093648743801333
2213	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=215	209.16	210.46	-1.3000000000000114	2.917	3.0	-0.08300000000000018	2	250	215				0	6	0.2111583190307208	0	0.2111583190307208
2214	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=220	208.93	210.46	-1.5300000000000011	2.917	3.0	-0.08300000000000018	2	250	220				0	6	0.1988162393417024	0	0.1988162393417024
2215	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=225	210.2	210.46	-0.2600000000000193	2.917	3.0	-0.08300000000000018	2	250	225				0	6	0.1988427434498392	0	0.1988427434498392
2216	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=230	210.26	210.46	-0.20000000000001705	2.917	3.0	-0.08300000000000018	2	250	230				0	6	0.2006361881004267	0	0.2006361881004267
2217	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=235	210.3	210.46	-0.1599999999999966	2.917	3.0	-0.08300000000000018	2	250	235				0	6	0.1803057702189884	0	0.1803057702189884
2218	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=240	210.41	210.46	-0.05000000000001137	2.917	3.0	-0.08300000000000018	2	250	240				0	6	0.1865165662257028	0	0.1865165662257028
2219	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=245	210.34	210.46	-0.12000000000000455	3.0	3.0	0.0	2	250	245				0	6	0.1842247548369997	0	0.1842247548369997
2220	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=250	210.46	210.46	0.0	3.0	3.0	0.0	2	250	250				0	6	0.1836823040904673	0	0.1836823040904673
2221	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=255	210.45	210.46	-0.010000000000019327	3.0	3.0	0.0	2	250	255				0	6	0.1950472656595105	0	0.1950472656595105
2222	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=260	210.36	210.46	-0.09999999999999432	3.0	3.0	0.0	2	250	260				0	6	0.2008605000441734	0	0.2008605000441734
2223	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=265	210.51	210.46	0.04999999999998295	3.0	3.0	0.0	2	250	265				0	6	0.2207739199575934	0	0.2207739199575934
2224	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=270	210.54	210.46	0.07999999999998408	3.0	3.0	0.0	2	250	270				0	6	0.2334711546956445	0	0.2334711546956445
2225	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=275	210.55	210.46	0.09000000000000341	3.0	3.0	0.0	2	250	275				0	6	0.2430020319816238	0	0.2430020319816238
2226	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=280	210.74	210.46	0.28000000000000114	3.0	3.0	0.0	2	250	280				0	6	0.2603092145949288	0	0.2603092145949288
2227	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=285	210.65	210.46	0.18999999999999773	3.083	3.0	0.08300000000000018	2	250	285				0	6	0.2721053096563302	0	0.2721053096563302
2228	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=290	210.79	210.46	0.3299999999999841	3.083	3.0	0.08300000000000018	2	250	290				0	6	0.2837706511175899	0	0.2837706511175899
2229	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=295	210.91	210.46	0.44999999999998863	3.083	3.0	0.08300000000000018	2	250	295				0	6	0.2966074741584945	0	0.2966074741584945
2230	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=300	210.93	210.46	0.46999999999999886	3.083	3.0	0.08300000000000018	2	250	300				0	6	0.3139058220690874	0	0.3139058220690874
2231	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=305	210.88	210.46	0.4199999999999875	3.083	3.0	0.08300000000000018	2	250	305				0	6	0.3196925523456135	0	0.3196925523456135
2232	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=310	211.02	210.46	0.5600000000000023	3.083	3.0	0.08300000000000018	2	250	310				0	6	0.3391253644314869	0	0.3391253644314869
2233	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=315	211.09	210.46	0.6299999999999955	3.083	3.0	0.08300000000000018	2	250	315				0	6	0.3498807315133846	0	0.3498807315133846
2234	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=320	210.91	210.46	0.44999999999998863	3.083	3.0	0.08300000000000018	2	250	320				0	6	0.3583355420090114	0	0.3583355420090114
2235	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=325	211.32	210.46	0.8599999999999852	3.083	3.0	0.08300000000000018	2	250	325				0	6	0.3721176782401272	0	0.3721176782401272
2236	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=330	211.22	210.46	0.7599999999999909	3.083	3.0	0.08300000000000018	2	250	330				0	6	0.3797155225726654	0	0.3797155225726654
2237	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=335	211.28	210.46	0.8199999999999932	3.083	3.0	0.08300000000000018	2	250	335				0	6	0.3890803074476543	0	0.3890803074476543
2238	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=340	211.29	210.46	0.8299999999999841	3.083	3.0	0.08300000000000018	2	250	340				0	6	0.397561622051418	0	0.397561622051418
2239	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=345	211.41	210.46	0.9499999999999886	3.083	3.0	0.08300000000000018	2	250	345				0	6	0.4069264069264069	0	0.4069264069264069
2240	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=350	211.41	210.46	0.9499999999999886	3.083	3.0	0.08300000000000018	2	250	350				0	6	0.4189416026150721	0	0.4189416026150721
2241	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=355	212.1	210.46	1.6399999999999864	3.083	3.0	0.08300000000000018	2	250	355				0	6	0.4336072091174132	0	0.4336072091174132
2242	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=360	212.06	210.46	1.5999999999999943	3.083	3.0	0.08300000000000018	2	250	360				0	6	0.4420885237211768	0	0.4420885237211768
2243	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=365	211.99	210.46	1.5300000000000011	3.083	3.0	0.08300000000000018	2	250	365				0	6	0.4558706599522926	0	0.4558706599522926
2244	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=370	212.31	210.46	1.8499999999999943	3.083	3.0	0.08300000000000018	2	250	370				0	6	0.4572842123862533	0	0.4572842123862533
2245	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=375	211.87	210.46	1.4099999999999966	3.083	3.0	0.08300000000000018	2	250	375				0	6	0.4666489972612422	0	0.4666489972612422
2246	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=380	212.87	210.46	2.4099999999999966	3.083	3.0	0.08300000000000018	2	250	380				0	6	0.4866154253909356	0	0.4866154253909356
2247	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=385	212.53	210.46	2.069999999999993	3.083	3.0	0.08300000000000018	2	250	385				0	6	0.4906793886385723	0	0.4906793886385723
2248	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=390	213.09	210.46	2.6299999999999955	3.083	3.0	0.08300000000000018	2	250	390				0	6	0.5026945843272376	0	0.5026945843272376
2249	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=395	213.11	210.46	2.6500000000000057	3.083	3.0	0.08300000000000018	2	250	395				0	6	0.5049916070324233	0	0.5049916070324233
2250	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=40	210.4	210.46	-0.060000000000002274	2.833	3.0	-0.16699999999999982	2	250	40				0	6	0.3503140623570782	0	0.3503140623570782
2251	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=400	213.2	210.46	2.7399999999999807	3.083	3.0	0.08300000000000018	2	250	400				0	6	0.5249580351621168	0	0.5249580351621168
2252	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=45	210.4	210.46	-0.060000000000002274	2.833	3.0	-0.16699999999999982	2	250	45				0	6	0.3459267431800922	0	0.3459267431800922
2253	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=50	210.39	210.46	-0.0700000000000216	2.833	3.0	-0.16699999999999982	2	250	50				0	6	0.3414969497001292	0	0.3414969497001292
2254	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=55	210.54	210.46	0.07999999999998408	2.833	3.0	-0.16699999999999982	2	250	55				0	6	0.337147675182335	0	0.337147675182335
2255	icgm_analysis_coastal_vp_1_80a5c60283c2b095d69cca4f64c26e2564958a07e2f0e19fafd073ed47d2b5e7_tbg=250_sbg=60	210.5	210.46	0.03999999999999204	2.833	3.0	-0.16699999999999982	2	250	60				0	6	0.3327394059766965	0	0.3327394059766965
